Cliente_ID;Tempo_permanencia_horas;Gasto_reais
1312;4.62;437.92
1313;1.47;277.21
1314;10.41;913.85
1315;5.27;256.59
1316;10.77;1246.33
1317;6.69;1302.79
1318;4.5;1328.94
1319;11.69;1155.96
1320;11.57;1009.47
1321;5.82;619.07
1322;9.41;1085.0
1323;7.03;1121.82
1324;2.65;414.68
1325;0.32;362.18
1326;10.17;972.6
1327;2.53;1220.3
1328;1.91;1338.4
1329;7.64;1154.1
1330;0.87;606.41
1331;9.45;1286.26
1332;7.49;1416.68
1333;3.19;649.9
1334;11.7;360.24
1335;6.04;1223.42
1336;6.89;734.1
1337;7.97;1018.27
1338;9.0;187.35
1339;7.07;613.04
1340;5.23;991.17
1341;5.52;1469.41
1342;4.79;657.23
1343;8.71;806.19
1344;9.14;1253.26
1345;5.96;881.58
1346;2.28;952.98
1347;6.08;673.26
1348;5.96;527.79
1349;9.45;894.42
1350;7.37;1266.49
1351;2.73;454.41
1352;3.16;1153.84
1353;11.66;1105.31
1354;4.72;954.55
1355;7.47;607.39
1356;3.51;895.04
1357;4.93;1280.5
1358;5.72;1492.12
1359;2.74;1049.86
1360;1.66;1350.57
1361;5.37;1420.66
1362;11.01;1109.21
1363;6.41;206.9
1364;4.41;238.26
1365;3.84;1286.47
1366;2.13;1185.87
1367;6.61;402.01
1368;8.14;1040.2
1369;0.15;175.16
1370;2.35;177.98
1371;7.01;1044.54
1372;0.49;315.97
1373;1.39;1227.24
1374;1.71;1044.51
1375;6.53;998.51
1376;4.68;1346.56
1377;2.16;418.42
1378;1.81;607.32
1379;4.31;353.53
1380;11.88;454.51
1381;11.63;1057.99
1382;9.42;1331.09
1383;6.49;1010.73
1384;1.87;1223.22
1385;5.13;601.96
1386;8.37;715.52
1387;11.23;1225.09
1388;6.41;1289.78
1389;9.9;919.51
1390;11.45;1155.03
1391;11.06;1132.93
1392;1.29;222.79
1393;5.89;312.39
1394;6.21;1142.16
1395;9.6;1044.95
1396;10.74;1164.73
1397;9.42;363.5
1398;9.53;332.57
1399;2.46;901.01
1400;5.11;191.03
1401;1.89;857.59
1402;5.3;436.16
1403;11.69;492.84
1404;3.37;442.95
1405;1.15;465.73
1406;4.16;230.12
1407;9.25;498.65
1408;11.68;1012.47
1409;10.07;765.47
1410;7.02;1199.82
1411;10.89;1078.38
1412;1.9;1389.16
1413;4.57;1154.07
1414;0.27;327.54
1415;7.85;1367.0
1416;0.42;1348.99
1417;5.57;247.04
1418;4.97;1436.04
1419;3.07;1124.25
1420;4.76;608.12
1421;4.71;1449.37
1422;9.0;1151.04
1423;1.52;319.83
1424;4.6;1067.31
1425;1.12;1491.51
1426;4.53;1015.0
1427;2.75;433.02
1428;5.81;226.42
1429;3.94;681.01
1430;0.19;817.43
1431;4.08;1079.94
1432;6.55;605.24
1433;9.21;1242.34
1434;10.68;802.96
1435;9.55;1301.78
1436;2.98;1224.64
1437;5.64;212.37
1438;6.4;922.45
1439;7.21;1085.95
1440;11.78;1363.46
1441;11.92;473.9
1442;11.77;1182.94
1443;8.43;201.73
1444;4.08;1039.5
1445;3.76;315.88
1446;1.75;454.37
1447;8.59;611.72
1448;4.62;1062.68
1449;11.43;859.15
1450;5.71;1145.82
1451;4.01;291.39
1452;2.27;1139.86
1453;9.55;1440.97
1454;7.33;534.12
1455;3.98;834.92
1456;4.86;741.97
1457;5.83;230.25
1458;10.04;904.87
1459;3.34;644.06
1460;0.49;1061.39
1461;0.82;1344.79
1462;6.5;1334.02
1463;9.11;692.06
1464;10.1;934.59
1465;8.33;942.13
1466;7.09;1240.75
1467;3.48;863.06
1468;10.97;541.49
1469;9.99;214.71
1470;6.3;544.12
1471;1.94;306.21
1472;2.43;1480.32
1473;4.97;495.85
1474;3.92;1257.88
1475;6.58;1060.66
1476;6.84;1424.11
1477;0.57;1106.54
1478;3.26;1200.61
1479;1.44;969.99
1480;4.67;1246.42
1481;5.7;765.88
1482;11.08;498.22
1483;8.0;896.14
1484;0.87;356.71
1485;2.79;326.63
1486;8.3;1006.46
1487;1.35;919.19
1488;0.85;1407.54
1489;10.34;198.45
1490;10.37;1069.19
1491;5.8;957.19
1492;0.08;1247.9
1493;4.55;882.11
1494;2.59;1153.69
1495;4.91;1334.99
1496;4.64;297.74
1497;7.32;740.65
1498;4.73;1147.62
1499;1.97;172.48
1500;10.16;262.34
1501;9.1;1289.86
1502;9.58;553.19
1503;11.48;1416.46
1504;1.46;1109.64
1505;11.25;674.54
1506;1.02;1167.63
1507;8.99;564.31
1508;4.18;614.66
1509;8.54;1260.12
1510;4.8;669.86
1511;4.93;1120.43
1512;5.47;1145.99
1513;9.94;937.98
1514;4.41;1109.38
1515;1.39;1193.39
1516;7.75;1419.4
1517;7.45;1213.6
1518;6.55;1430.06
1519;8.63;1118.64
1520;3.31;835.32
1521;6.41;436.67
1522;0.82;449.6
1523;2.08;1016.46
1524;2.64;693.59
1525;3.68;1239.26
1526;5.52;854.59
1527;7.99;1491.63
1528;1.6;1140.14
1529;1.83;1412.27
1530;1.79;1058.12
1531;9.17;1098.26
1532;1.43;594.36
1533;3.39;659.71
1534;8.07;171.33
1535;11.78;951.22
1536;3.79;1482.81
1537;6.99;669.12
1538;8.19;703.37
1539;9.8;1026.1
1540;10.98;1412.12
1541;5.09;233.36
1542;8.63;828.74
1543;7.72;441.16
1544;11.31;716.39
1545;9.41;342.26
1546;2.97;1233.22
1547;5.52;342.89
1548;9.98;1291.74
1549;10.75;1384.47
1550;7.23;856.81
1551;7.3;519.83
1552;5.04;584.79
1553;7.83;415.56
1554;9.43;473.05
1555;11.81;547.61
1556;6.94;983.5
1557;2.23;485.82
1558;5.78;1430.57
1559;2.26;1130.69
1560;2.99;266.9
1561;6.59;1115.87
1562;8.47;722.0
1563;4.5;1166.25
1564;4.93;338.15
1565;8.71;867.53
1566;6.45;448.97
1567;2.29;505.12
1568;4.85;1252.26
1569;3.26;939.58
1570;0.02;834.88
1571;11.51;1098.8
1572;10.67;606.73
1573;9.92;226.74
1574;9.27;816.57
1575;5.04;1095.03
1576;2.67;721.83
1577;3.91;743.99
1578;9.52;969.14
1579;9.79;1375.05
1580;9.67;222.43
1581;3.59;1001.31
1582;3.29;716.64
1583;3.49;295.32
1584;6.32;636.39
1585;0.03;1440.08
1586;5.15;231.23
1587;8.71;366.75
1588;9.85;1385.85
1589;0.23;170.77
1590;2.71;460.84
1591;2.55;1429.65
1592;1.5;1193.02
1593;1.18;454.87
1594;7.73;1367.95
1595;5.52;856.58
1596;5.52;730.54
1597;2.42;1447.81
1598;3.46;203.42
1599;3.5;1330.95
1600;7.87;1425.55
1601;6.64;1220.54
1602;11.25;928.14
1603;10.68;643.54
1604;2.8;428.63
1605;5.83;571.0
1606;8.58;482.46
1607;2.84;169.33
1608;4.45;915.62
1609;6.28;716.14
1610;7.67;1018.13
1611;1.66;825.56
1612;7.5;1239.76
1613;6.55;1470.63
1614;9.94;617.19
1615;1.71;299.42
1616;2.64;1206.05
1617;1.83;485.83
1618;7.7;743.28
1619;10.37;618.0
1620;3.09;1280.81
1621;6.01;587.49
1622;8.76;1127.42
1623;7.46;753.88
1624;11.59;872.3
1625;0.9;688.06
1626;2.08;1027.3
1627;7.27;623.71
1628;4.3;1222.07
1629;6.61;729.59
1630;1.72;574.39
1631;8.53;1009.36
1632;0.75;547.57
1633;3.11;849.68
1634;5.24;846.48
1635;5.95;806.23
1636;2.21;687.02
1637;7.8;1067.49
1638;8.52;208.56
1639;1.57;996.6
1640;10.81;1207.67
1641;8.42;384.86
1642;0.1;1148.01
1643;2.36;1053.21
1644;8.88;1242.26
1645;4.72;1357.52
1646;1.88;1245.65
1647;5.07;736.86
1648;11.0;1025.49
1649;11.53;1372.33
1650;10.08;1088.34
1651;4.83;332.45
1652;0.82;1339.83
1653;2.37;1489.14
1654;0.98;871.41
1655;3.73;606.3
1656;8.67;1219.58
1657;2.77;232.69
1658;0.85;1476.22
1659;3.59;711.72
1660;4.11;610.93
1661;6.9;851.02
1662;3.11;1072.26
1663;9.8;953.47
1664;10.55;315.85
1665;5.16;235.45
1666;10.4;851.28
1667;2.44;651.49
1668;4.42;383.49
1669;8.13;1124.32
1670;6.5;1024.75
1671;10.91;1365.4
1672;9.72;1372.09
1673;0.46;620.59
1674;4.88;517.05
1675;4.51;820.71
1676;4.52;652.8
1677;10.87;1256.29
1678;11.19;1152.51
1679;3.22;1163.23
1680;3.57;305.89
1681;4.44;735.63
1682;8.04;434.27
1683;3.64;582.26
1684;3.41;427.29
1685;6.03;475.54
1686;10.64;507.89
1687;11.56;179.99
1688;11.35;1363.77
1689;9.09;1325.97
1690;9.36;1321.35
1691;6.02;715.11
1692;6.7;538.93
1693;5.6;837.9
1694;3.09;1042.98
1695;1.34;809.08
1696;1.75;825.35
1697;8.48;526.28
1698;7.64;1262.81
1699;4.56;602.81
1700;8.81;193.85
1701;11.59;846.7
1702;11.66;1090.48
1703;9.7;1059.07
1704;5.09;883.52
1705;9.0;1008.51
1706;6.06;754.59
1707;4.74;1150.32
1708;0.53;789.73
1709;4.79;699.81
1710;6.03;1131.17
1711;1.64;499.82
1712;0.68;1159.31
1713;11.5;569.57
1714;9.86;864.01
1715;5.88;586.57
1716;9.3;249.66
1717;10.35;1367.16
1718;4.68;1009.19
1719;1.05;344.68
1720;11.9;665.33
1721;10.88;489.42
1722;10.76;180.78
1723;3.49;1095.54
1724;9.35;457.83
1725;2.04;192.93
1726;11.67;1418.15
1727;0.78;647.41
1728;1.54;844.3
1729;2.33;1471.06
1730;11.36;1298.74
1731;1.83;564.78
1732;3.72;1088.62
1733;6.8;294.05
1734;11.7;1445.69
1735;7.33;937.97
1736;1.02;255.09
1737;7.97;572.9
1738;4.83;343.51
1739;11.86;1127.77
1740;10.98;177.22
1741;11.58;169.35
1742;11.64;348.26
1743;8.87;1423.08
1744;0.61;1045.88
1745;3.56;1046.79
1746;10.78;1312.26
1747;0.95;354.85
1748;1.46;781.22
1749;11.21;361.49
1750;4.99;1185.82
1751;3.96;779.95
1752;1.42;1137.12
1753;5.38;481.38
1754;11.41;1093.61
1755;9.99;939.14
1756;11.79;1204.38
1757;8.36;358.74
1758;8.06;353.97
1759;8.73;262.46
1760;11.66;861.69
1761;2.72;385.68
1762;7.24;563.67
1763;10.4;806.85
1764;11.3;748.95
1765;8.29;667.29
1766;2.27;164.04
1767;8.33;1210.27
1768;2.24;1168.21
1769;10.02;1114.56
1770;7.08;330.87
1771;5.23;1156.74
1772;10.5;1238.77
1773;11.91;237.93
1774;9.69;924.93
1775;11.61;521.17
1776;1.12;551.14
1777;7.56;1229.21
1778;5.69;628.66
1779;1.77;1116.73
1780;7.97;328.72
1781;7.4;511.98
1782;7.25;1090.71
1783;0.68;336.23
1784;2.67;476.86
1785;6.78;774.82
1786;6.54;946.97
1787;0.67;1265.35
1788;3.82;541.1
1789;7.45;702.26
1790;9.3;549.7
1791;5.23;712.91
1792;0.67;1316.91
1793;11.8;481.97
1794;1.02;850.82
1795;0.38;1065.42
1796;10.87;192.53
1797;9.99;1227.47
1798;10.29;1171.67
1799;7.84;1271.34
1800;5.97;1499.31
1801;8.21;714.57
1802;2.95;460.4
1803;4.31;316.69
1804;11.7;175.57
1805;11.55;374.77
1806;4.67;1284.89
1807;5.58;322.26
1808;10.32;1159.9
1809;7.51;1289.96
1810;1.67;747.74
1811;0.71;459.72
1812;6.95;1191.81
1813;8.56;1262.79
1814;11.57;848.01
1815;5.74;1288.67
1816;7.74;792.35
1817;2.49;759.27
1818;1.86;1345.83
1819;6.47;476.74
1820;0.03;1422.9
1821;6.34;1458.64
1822;3.59;359.72
1823;5.77;922.53
1824;9.6;568.44
1825;2.82;1069.86
1826;11.75;518.8
1827;7.2;569.61
1828;6.69;166.36
1829;9.15;377.87
1830;8.84;223.02
1831;9.86;787.09
1832;4.33;1007.3
1833;5.63;1150.55
1834;6.81;1422.88
1835;6.69;1231.65
1836;1.7;625.02
1837;8.92;1446.32
1838;1.34;1338.4
1839;4.88;787.1
1840;2.37;906.01
1841;6.94;1206.05
1842;1.2;379.78
1843;1.85;1083.66
1844;5.55;853.65
1845;11.94;798.57
1846;7.1;661.18
1847;3.43;1256.89
1848;7.33;1417.04
1849;8.76;429.28
1850;6.55;1483.36
1851;2.73;572.27
1852;10.23;1006.29
1853;3.97;434.67
1854;2.21;193.29
1855;4.78;1129.78
1856;6.16;1306.56
1857;1.28;602.64
1858;11.9;482.77
1859;7.85;1430.79
1860;8.4;1097.02
1861;8.88;471.25
1862;10.63;672.91
1863;3.52;371.62
1864;0.64;711.28
1865;3.22;1145.43
1866;7.39;785.8
1867;10.06;675.52
1868;7.6;1270.29
1869;8.15;793.2
1870;9.34;371.48
1871;11.79;570.06
1872;11.53;343.02
1873;3.8;1330.04
1874;0.69;1499.92
1875;1.0;1174.41
1876;11.74;445.37
1877;9.14;788.5
1878;9.5;612.04
1879;0.46;512.86
1880;9.08;1342.58
1881;2.35;1361.64
1882;11.03;1110.0
1883;3.93;898.72
1884;1.53;1448.71
1885;11.96;425.93
1886;5.79;466.35
1887;9.76;1297.1
1888;9.76;1281.02
1889;0.75;532.22
1890;2.22;495.91
1891;2.83;740.98
1892;9.52;614.4
1893;4.65;703.43
1894;2.44;1258.79
1895;5.62;527.88
1896;4.36;1191.96
1897;3.57;251.3
1898;3.45;759.87
1899;3.92;715.48
1900;8.9;518.93
1901;1.56;756.1
1902;11.23;1359.43
1903;8.03;866.34
1904;11.31;1241.09
1905;7.37;432.14
1906;6.68;687.4
1907;9.36;1225.1
1908;11.23;602.48
1909;11.22;1316.99
1910;4.88;411.17
1911;10.61;1162.56
1912;5.75;415.75
1913;3.78;892.85
1914;2.53;365.42
1915;4.05;786.08
1916;8.1;893.61
1917;10.71;669.7
1918;5.04;801.19
1919;4.06;794.8
1920;0.68;610.76
1921;5.45;894.58
1922;0.44;957.1
1923;2.81;1487.9
1924;8.85;766.17
1925;9.09;454.8
1926;7.7;1318.37
1927;2.51;307.57
1928;6.74;1380.81
1929;4.04;331.56
1930;12.0;926.53
1931;7.29;163.87
1932;4.73;1368.11
1933;0.07;626.4
1934;2.9;1458.69
1935;8.84;565.71
1936;7.03;340.31
1937;0.65;921.3
1938;4.52;1020.36
1939;10.7;604.8
1940;8.02;1472.09
1941;2.57;1499.26
1942;3.63;775.6
1943;0.23;1260.6
1944;11.97;491.23
1945;6.1;905.85
1946;3.69;1378.1
1947;2.52;239.8
1948;1.73;540.14
1949;4.33;686.65
1950;11.51;313.24
1951;10.8;349.17
1952;11.91;921.61
1953;7.9;1173.96
1954;1.87;388.48
1955;2.48;769.32
1956;1.08;1429.03
1957;2.85;1310.67
1958;6.19;1431.54
1959;9.0;1047.15
1960;6.8;177.73
1961;4.45;958.01
1962;7.77;1403.1
1963;1.11;821.08
1964;6.96;1450.88
1965;6.48;1134.22
1966;11.41;330.33
1967;7.91;608.5
1968;3.58;199.12
1969;11.69;867.42
1970;7.2;1046.49
1971;8.87;205.71
1972;4.93;698.4
1973;5.28;404.2
1974;4.78;1283.25
1975;9.45;897.82
1976;5.56;1010.6
1977;10.21;936.18
1978;6.88;543.55
1979;0.31;859.01
1980;6.72;902.8
1981;1.87;322.7
1982;2.6;1497.96
1983;10.91;857.59
1984;4.99;499.47
1985;6.56;1026.26
1986;7.62;1070.96
1987;10.05;1183.52
1988;10.14;412.15
1989;7.93;888.59
1990;4.59;1287.52
1991;5.84;545.49
1992;8.25;605.64
1993;10.27;908.28
1994;11.17;463.65
1995;3.29;1482.86
1996;4.42;326.77
1997;9.45;548.63
1998;5.66;929.9
1999;9.91;1003.59
2000;2.4;1142.5
2001;11.68;1446.76
2002;8.6;411.59
2003;6.64;1128.01
2004;3.76;653.07
2005;0.67;574.53
2006;1.53;500.75
2007;1.51;1027.27
2008;0.45;1080.57
2009;4.35;1410.68
2010;2.0;558.09
2011;6.69;373.38
2012;5.22;1333.85
2013;10.2;699.03
2014;0.48;636.99
2015;6.75;1254.7
2016;0.54;903.26
2017;3.8;254.45
2018;0.91;693.85
2019;3.95;178.64
2020;10.89;1249.94
2021;10.43;1199.41
2022;8.07;1083.39
2023;6.23;606.02
2024;3.76;940.85
2025;1.54;881.04
2026;1.14;178.61
2027;10.68;1101.16
2028;8.75;1361.74
2029;10.26;776.86
2030;3.44;1187.51
2031;11.27;674.78
2032;3.88;810.64
2033;4.06;1264.23
2034;10.1;652.62
2035;9.91;997.13
2036;7.81;887.23
2037;8.32;782.7
2038;3.93;1223.54
2039;11.61;436.43
2040;7.96;705.2
2041;5.76;577.06
2042;9.91;1162.11
2043;0.12;504.09
2044;1.19;859.45
2045;9.31;587.89
2046;10.83;1077.61
2047;2.63;922.54
2048;7.63;1172.79
2049;3.55;1258.51
2050;7.61;463.5
2051;4.65;567.98
2052;7.02;747.2
2053;6.76;1322.95
2054;4.07;479.88
2055;5.32;611.99
2056;9.46;1402.71
2057;11.18;1393.9
2058;3.97;281.79
2059;6.41;546.09
2060;7.48;833.31
2061;10.92;599.23
2062;7.22;558.35
2063;5.24;221.23
2064;0.28;1300.69
2065;6.28;1229.82
2066;5.55;309.41
2067;1.64;1193.98
2068;0.97;291.03
2069;4.05;889.71
2070;10.54;647.06
2071;4.24;708.36
2072;2.08;299.46
2073;5.0;533.2
2074;8.29;802.87
2075;7.92;805.78
2076;3.84;243.48
2077;6.58;748.67
2078;2.0;713.92
2079;10.1;352.67
2080;9.56;842.3
2081;4.96;542.26
2082;4.07;799.18
2083;2.17;489.54
2084;9.8;1227.14
2085;7.87;1055.15
2086;5.24;891.94
2087;5.13;904.79
2088;5.39;1277.96
2089;4.65;852.02
2090;9.38;178.03
2091;1.68;567.45
2092;9.63;468.23
2093;1.43;1232.24
2094;6.53;192.24
2095;10.05;1455.88
2096;7.38;758.86
2097;0.52;1406.73
2098;3.16;623.31
2099;11.27;867.09
2100;9.78;748.69
2101;7.33;219.72
2102;4.11;235.97
2103;7.77;801.34
2104;2.36;1433.67
2105;2.76;770.78
2106;5.16;908.0
2107;11.61;627.12
2108;4.22;1286.94
2109;4.39;677.47
2110;8.4;951.3
2111;0.98;1264.94
2112;7.45;951.71
2113;3.29;594.11
2114;4.24;1213.83
2115;5.29;1094.2
2116;2.4;343.98
2117;6.25;1458.7
2118;10.45;1431.48
2119;7.88;1054.62
2120;1.97;1380.69
2121;1.86;1235.44
2122;2.57;887.85
2123;1.14;1016.13
2124;4.3;1326.22
2125;2.17;913.21
2126;11.44;1191.53
2127;6.61;344.49
2128;2.16;759.28
2129;2.56;693.46
2130;0.27;300.25
2131;2.09;1059.6
2132;9.1;477.46
2133;3.02;624.83
2134;11.79;632.54
2135;5.92;1085.81
2136;3.91;374.99
2137;11.2;1299.77
2138;11.31;333.97
2139;7.01;1186.58
2140;7.59;1115.46
2141;8.58;472.69
2142;2.69;1100.08
2143;7.97;967.22
2144;5.55;286.09
2145;4.58;1198.22
2146;10.42;1418.57
2147;0.96;333.32
2148;9.15;1259.15
2149;8.85;670.31
2150;4.07;1187.19
2151;9.03;1354.35
2152;10.68;973.84
2153;6.83;1259.53
2154;2.46;1046.06
2155;1.47;297.67
2156;5.03;1352.52
2157;2.01;1422.08
2158;5.32;377.57
2159;11.99;706.23
2160;9.39;837.18
2161;10.93;731.85
2162;0.86;1129.56
2163;6.71;1067.02
2164;3.7;1369.77
2165;4.45;1274.27
2166;10.04;803.86
2167;5.21;614.75
2168;3.54;1397.27
2169;9.46;1083.24
2170;10.65;1375.77
2171;7.82;1485.24
2172;10.09;1234.96
2173;11.66;1065.91
2174;3.8;707.79
2175;4.54;244.82
2176;11.87;571.4
2177;11.42;1173.68
2178;11.77;431.09
2179;1.74;1420.95
2180;4.59;530.58
2181;11.32;875.69
2182;7.71;453.9
2183;3.07;428.09
2184;9.9;272.31
2185;6.53;1188.7
2186;10.51;246.9
2187;8.09;1013.66
2188;1.96;741.42
2189;3.71;751.73
2190;4.39;1416.8
2191;7.11;761.7
2192;11.19;693.98
2193;9.85;826.27
2194;6.48;342.46
2195;10.96;529.2
2196;10.18;413.19
2197;9.51;554.37
2198;1.18;965.84
2199;5.5;307.35
2200;7.43;873.38
2201;6.68;727.08
2202;3.24;1057.06
2203;3.18;1104.3
2204;1.54;1461.33
2205;7.17;952.63
2206;0.32;361.29
2207;3.21;358.84
2208;0.83;857.8
2209;0.0;1040.8
2210;11.55;234.75
2211;5.77;810.9
2212;5.76;1107.59
2213;7.06;1064.47
2214;2.91;308.66
2215;3.03;224.08
2216;9.47;606.61
2217;7.29;1116.07
2218;5.6;936.64
2219;3.06;1268.23
2220;4.02;1023.31
2221;3.88;162.6
2222;3.42;1406.05
2223;7.91;1160.28
2224;0.94;498.77
2225;8.57;1261.35
2226;10.38;626.42
2227;8.98;1003.84
2228;8.17;929.01
2229;0.92;806.43
2230;3.4;300.21
2231;5.37;427.3
2232;3.34;1306.84
2233;4.71;561.48
2234;6.45;1351.59
2235;9.65;769.85
2236;1.59;1448.95
2237;3.0;1415.28
2238;0.44;1243.87
2239;5.68;1045.31
2240;11.18;163.77
2241;0.95;716.69
2242;0.08;302.11
2243;1.31;1119.79
2244;10.58;757.37
2245;11.38;1353.82
2246;0.71;1174.86
2247;7.94;975.2
2248;6.01;562.89
2249;7.51;164.39
2250;7.43;773.6
2251;2.57;718.37
2252;3.12;587.38
2253;2.68;215.96
2254;7.99;966.93
2255;5.06;681.82
2256;11.41;974.4
2257;4.1;542.9
2258;0.91;1474.54
2259;9.99;890.89
2260;7.82;298.47
2261;5.77;1151.81
2262;8.95;532.77
2263;6.41;373.87
2264;0.08;229.83
2265;3.21;450.75
2266;11.42;404.74
2267;2.32;1180.42
2268;3.25;501.88
2269;11.29;702.52
2270;5.23;1132.31
2271;3.08;1253.03
2272;10.1;178.18
2273;2.24;947.77
2274;1.96;502.24
2275;3.64;982.82
2276;3.83;1108.91
2277;8.18;761.4
2278;7.03;279.76
2279;6.43;1374.31
2280;2.16;252.6
2281;9.04;749.67
2282;0.33;785.24
2283;10.28;979.28
2284;10.73;596.23
2285;7.96;660.0
2286;1.41;717.32
2287;7.27;968.17
2288;6.91;1289.15
2289;8.93;327.68
2290;7.23;527.65
2291;4.69;1274.85
2292;6.95;884.8
2293;6.13;1146.67
2294;1.46;315.7
2295;11.0;1091.73
2296;10.89;1052.29
2297;1.42;704.53
2298;6.3;366.4
2299;4.04;1043.36
2300;6.75;1276.24
2301;1.55;1050.08
2302;2.45;343.2
2303;4.42;1385.73
2304;1.9;556.46
2305;5.96;1198.38
2306;8.44;201.54
2307;6.4;254.18
2308;9.6;213.31
2309;11.95;330.32
2310;8.57;883.1
2311;4.11;1442.19
2312;3.97;1231.81
2313;10.14;1025.76
2314;11.98;584.31
2315;4.04;1499.98
2316;2.0;636.79
2317;4.27;800.1
2318;3.53;507.85
2319;2.55;1400.22
2320;5.46;634.58
2321;4.85;648.29
2322;7.2;1134.91
2323;0.4;600.69
2324;0.54;352.31
2325;11.42;1039.89
2326;10.25;1074.24
2327;11.67;588.22
2328;8.9;759.53
2329;4.3;1138.83
2330;3.01;749.19
2331;1.3;312.29
2332;9.02;1284.87
2333;6.98;391.76
2334;1.79;347.76
2335;1.97;306.02
2336;3.33;799.76
2337;10.46;760.78
2338;11.85;637.76
2339;0.92;585.48
2340;6.01;214.58
2341;6.85;316.79
2342;7.77;887.57
2343;2.11;1252.75
2344;11.47;1059.25
2345;5.36;177.24
2346;3.68;324.41
2347;4.53;1390.99
2348;3.66;973.06
2349;10.8;261.25
2350;2.3;1056.92
2351;1.7;1064.1
2352;10.64;978.75
2353;7.23;1034.99
2354;3.39;205.81
2355;1.12;780.12
2356;9.78;543.6
2357;8.11;643.97
2358;3.53;335.33
2359;7.93;1102.1
2360;2.86;1311.43
2361;1.91;574.23
2362;3.09;527.07
2363;6.84;215.37
2364;7.23;903.57
2365;5.46;341.0
2366;8.5;1211.98
2367;9.83;647.0
2368;2.79;345.08
2369;10.63;1453.85
2370;8.51;328.07
2371;8.57;237.1
2372;2.7;1395.11
2373;7.9;213.02
2374;9.87;1158.72
2375;0.92;1426.88
2376;8.55;197.17
2377;11.61;982.63
2378;9.76;1025.58
2379;4.49;1434.77
2380;1.28;1085.45
2381;1.26;1255.02
2382;1.15;657.21
2383;3.33;240.25
2384;8.82;222.75
2385;5.67;1282.72
2386;4.22;514.51
2387;0.4;817.47
2388;6.32;706.78
2389;11.89;187.5
2390;7.6;542.08
2391;3.47;1409.27
2392;10.95;550.88
2393;4.96;969.7
2394;8.95;1093.47
2395;0.38;338.74
2396;3.3;667.08
2397;8.79;796.6
2398;9.39;1462.8
2399;10.16;239.4
2400;5.88;189.54
2401;5.58;227.72
2402;9.07;1048.21
2403;9.06;324.61
2404;11.55;1400.23
2405;10.9;220.75
2406;10.95;970.52
2407;7.91;959.53
2408;8.11;848.14
2409;11.7;760.42
2410;10.46;1285.58
2411;2.64;550.82
2412;6.37;476.35
2413;10.14;1196.67
2414;0.38;264.52
2415;2.24;1102.36
2416;3.92;431.72
2417;11.96;171.66
2418;4.09;509.04
2419;11.96;1199.65
2420;3.07;1307.56
2421;9.65;998.2
2422;9.17;1110.0
2423;1.8;1373.13
2424;5.35;979.72
2425;9.98;171.04
2426;4.09;637.32
2427;3.73;270.7
2428;7.45;931.45
2429;8.62;407.61
2430;0.87;1453.52
2431;1.95;373.74
2432;8.99;1198.02
2433;10.87;557.78
2434;11.72;1264.45
2435;1.91;571.33
2436;0.51;1387.02
2437;2.96;796.77
2438;5.36;218.45
2439;10.76;1367.81
2440;6.71;461.39
2441;4.59;1332.61
2442;7.8;1263.05
2443;1.05;1362.05
2444;6.1;1466.36
2445;4.3;1207.89
2446;2.37;471.01
2447;10.96;307.38
2448;2.14;267.03
2449;4.71;332.11
2450;5.13;1166.02
2451;11.65;442.15
2452;9.01;1126.2
2453;5.69;770.53
2454;8.08;326.76
2455;3.77;773.73
2456;4.77;822.4
2457;5.38;478.7
2458;1.6;1108.86
2459;6.1;1088.64
2460;5.48;1352.34
2461;3.52;426.12
2462;9.93;440.44
2463;1.99;1166.81
2464;11.7;744.0
2465;5.75;902.22
2466;2.29;524.98
2467;8.11;934.36
2468;5.13;1326.21
2469;11.37;655.54
2470;5.63;875.63
2471;3.94;749.77
2472;9.83;358.63
2473;10.08;1192.8
2474;8.51;1267.24
2475;3.47;332.8
2476;0.09;1002.42
2477;2.78;291.54
2478;1.23;516.4
2479;8.17;379.84
2480;4.09;772.94
2481;11.29;171.23
2482;5.28;822.51
2483;5.13;951.81
2484;5.93;495.78
2485;2.36;1308.69
2486;11.58;723.18
2487;6.76;1456.25
2488;3.36;841.97
2489;8.98;721.84
2490;11.51;872.77
2491;4.91;1053.79
2492;9.2;1254.04
2493;3.5;787.71
2494;0.72;965.98
2495;4.88;762.98
2496;8.19;207.7
2497;0.14;1269.89
2498;3.78;803.09
2499;7.89;447.46
2500;10.06;1042.44
2501;6.72;465.98
2502;8.59;276.44
2503;7.17;1391.13
2504;10.18;1393.86
2505;0.97;390.98
2506;4.53;1012.59
2507;4.79;940.55
2508;1.57;174.83
2509;10.35;908.81
2510;4.41;778.35
2511;5.83;1125.9
2512;4.21;1270.26
